open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-08-05 19:00:00,2.9759,2.9833,2.9438,2.9457,27481364.0,2025-08-05 19:59:59.999,81346560.16087,129914,12438557.1,36843970.08861,0
2025-08-05 20:00:00,2.9457,2.9669,2.9346,2.9375,22585862.7,2025-08-05 20:59:59.999,66655587.68817,105181,10098691.1,29814926.61373,0
2025-08-05 21:00:00,2.9376,2.9529,2.9318,2.9344,15865815.7,2025-08-05 21:59:59.999,46691848.96736,77498,7904356.9,23263184.79367,0
2025-08-05 22:00:00,2.9344,2.9609,2.9148,2.9588,33099735.6,2025-08-05 22:59:59.999,97222758.2017,134084,15053401.7,44211951.95944,0
2025-08-05 23:00:00,2.9587,2.9743,2.9547,2.9607,22741977.0,2025-08-05 23:59:59.999,67444334.36209,101006,11158136.4,33090371.68783,0
2025-08-06 00:00:00,2.9607,2.9631,2.9253,2.9304,26515793.9,2025-08-06 00:59:59.999,78129012.90571,110010,13144156.2,38735935.14035,0
2025-08-06 01:00:00,2.9303,2.942,2.9185,2.9388,26446653.3,2025-08-06 01:59:59.999,77502698.77997,114421,14196955.6,41609517.03367,0
2025-08-06 02:00:00,2.9387,2.94,2.9164,2.9312,19486008.7,2025-08-06 02:59:59.999,57061197.86768,90094,10003587.2,29300036.15718,0
2025-08-06 03:00:00,2.9312,2.9329,2.9074,2.9129,20886194.8,2025-08-06 03:59:59.999,60916681.63237,85430,9077356.7,26480191.43589,0
2025-08-06 04:00:00,2.913,2.9176,2.9006,2.9101,18149246.8,2025-08-06 04:59:59.999,52788314.39024,78981,9296313.1,27041008.92703,0
2025-08-06 05:00:00,2.91,2.9669,2.9047,2.9497,50381486.9,2025-08-06 05:59:59.999,148448263.52718,160833,27025045.3,79613449.55771,0
2025-08-06 06:00:00,2.9498,2.9547,2.9283,2.9473,22148850.1,2025-08-06 06:59:59.999,65142931.81846,113117,10727002.2,31549674.92234,0
